mp4,text,Arms and Ammunition,Arms and Ammunition_pred,Crime & Harmful acts to individuals and Society and Human Right Violation,Crime & Harmful acts to individuals and Society and Human Right Violation_pred,"Death, Injury or Military Conflict","Death, Injury or Military Conflict_pred",Hate Speech & Acts of aggression,Hate Speech & Acts of aggression_pred,"Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust","Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust_pred",Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol,Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol_pred
cc450b4a-e66d-5378-9608-508fe84978ec_0.mp4,,False,False,False,False,False,False,False,False,False,False,False,False
a8b4a4db-886d-5905-a246-14126ef4f2e6_29.mp4,"Oh!
It was awful. What did he do? I thought he liked me. What did he do? He was sick. All over me. So? Nothing happened. Oh, sweetheart. What a shame.
What did I do wrong? Oh, it's not you. He'd had too much to drink. Happens a lot. Just a tiki. Cape Canaveral is ready for liftoff. Houston may have a problem.
It'll happen.",False,False,False,False,False,False,False,False,False,False,False,False
3b47f470-828e-5d8a-9f2c-4b358fd07a8a_0.mp4,"Come on! Come on!
Oh, my baby. Why? Why?",False,False,False,False,True,False,False,False,False,False,False,False
4aa71a31-ed8e-5d82-86ab-7d7bb3397b4f_8.mp4,"You wait here, you might get yourself killed. But Captain, you have your orders. He's headed this way. What about the other one? Still at the hotel, on the porch. Curly, maybe you'd enjoy handling this.
You're a fool, Red. You're not up against two men. Now you're fighting 26 Rangers. I run this town, Lola. Nobody's gonna change it. I suppose that's why Sam Miller was hanged. Who's the troublemaker? Look, Red. I've tolerated you and your gang because I figured money was money and I wasn't particular where it came from, but no more. I still have some self-respect left. I'm not gonna sit by while you commit another murder. You have no choice. Get over to the bar.",True,False,False,True,False,False,False,False,False,False,False,False
0029258f-842b-5d48-ad0c-01cce480ef33_20.mp4,"tomorrow and set a meeting for tomorrow evening again. Certainly, but if we receive the results of inquiries and become confident that everything is legal, then we can discuss on the price. Okay. Okay, we will leave the money discussion for the next meeting. It's okay, no money discussion now. Please, help yourselves. You appear to be a very good lawyer. I would love to work with you in a few of my projects.
I will be busy with my cases for two years, but thank you anyway. Samir, bring the dinner over. I won't stay for the dinner. Are you sure? You want to go? I have another meeting. I have to go. Excuse me. Thank you, everyone. Have a good night. I'll take it.",False,False,False,False,False,False,False,False,False,False,False,False
07f4dd4c-59a7-5b43-aa7e-d3df683a4078_15.mp4,"you
Yeah.
an an
Yeah.",False,False,False,False,False,False,False,False,False,False,False,False
77320992-cf15-5205-8f3b-bfee64641417_42.mp4,"Chet? Becky. I've been looking everywhere for you. We need to get you some help.
Hey, excuse me, you guys. Can you tell me where I can find Science Hall? The building right over there. Alright, thanks. Hey. Keep it up.",False,False,False,False,False,False,False,False,False,False,False,False
3d446cbe-e10a-5155-9e78-537b8a781589_120.mp4,"eccentric style of humor, but now it's starting to annoy me. He does this almost every night and it's disrupting our sleep. I've tried talking to him about it, but he just tells me that he takes his watchman duties very seriously and that it's important for her safety. The issue is I genuinely cannot tell if he's joking. Has anyone else experienced something like this? How do I get him to tone it down without hurting his feelings or making him feel like he can't enjoy his quirky interests?
That's a great question to ask. Have any of you guys experienced this with a boyfriend before? Guys can't have hobbies? Sounds like he's gaslighting her. Yeah. That's all I got. I love this guy though.
Yeah, he's a cool guy. Listen, if you find something cool at a flea market or you're out maybe on a Saturday afternoon, you ask him to stop into some little quaint antique shop that he doesn't really want to go into, and then he finds something awesome that consumes his life from there, you should encourage those types of behaviors, those hobbies. He's using his imagination. Also, playing in the dark is as old school as it gets.",False,False,False,False,False,False,False,False,False,False,False,False
bccf21ad-d2eb-5085-851f-43929f7aa92c_11.mp4,"for him now. We're going to do everything we can to delay the progression of this disease, because it will get worse. It will? Yeah. Even despite what we do, it will definitely get worse. But I can help slow it down. That was really hard having to watch her cry. But I've been there. And it is scary, and it is sad, and it's OK. It's OK to cry.
There's five or six drugs to help us with congestive heart failure in dogs. Once you're on all of them, there's not a lot more we can do. And he's nowhere near on all of them. So we're really just kind of getting started. So what the medications are going to do is they are going to make him feel better because they're going to",False,False,False,False,False,True,False,False,False,False,False,False
133d4130-a0e7-5453-9a9f-6d794255fd1b_55.mp4,"public arena is really for the best interest of all of us. The problem has been since the early 50s, and I have the government documents. The United States government has instituted a policy of denial and control over the information. Nothing happening there, folks. Nothing happening there, folks. And if somebody persists in saying, but I saw it, then they're ridiculed.
We've got a screw loose. Something's not right with them. This is absolutely just unconscionable in a country that pays lip service to freedom and individual liberty because there have been so many people whose lives have been wrecked, whose families have been wrecked because of this policy of denial and ridicule over a phenomenon that has happened worldwide for centuries.
Disclosure has a very defined definition. It means the formal acknowledgment",False,False,False,False,False,False,False,False,False,False,False,False
03a98f3e-f3bb-5e31-8ab7-9d9478953bb7_16.mp4,"as in what phone calls were Jim Slash Nagel and his staff making all week? While they're preparing their team to try to win a national championship and their players and what was going through his mind in the dugout with one foot in and one foot out. The more I think about it, the more I think of how distracting it had to be because you know, the portal men see and maybe a lot of people listening don't understand like the intricacies of
college baseball, but there has to be a lot of pre-planning that goes into hitting the ground running right now with the portal about to close in Austin. There had to be phone calls, texts, agent dealings, collectives, like you name it. And that was, that had to have been all going on while Jim Sloshnagle was allegedly coaching Texas A&M to win a national title. Yeah.
I've got big problems with the portal thing. Like they got to close the portal till Omaha's over. And they do this for basketball too.",False,False,False,False,False,False,False,False,False,False,False,False
f838b132-a07e-545c-b6fd-04907a1a2115_13.mp4,"hello. did you have a good day? I made you a meal. how's this new place? oh it's strange. it's like visiting my grandfather's house and finding it full of people. hello? yes he is here.
It's the owner of the factory who gave me those. Errol? Padre? Can you get over to Dermack's? You know the whole thing's blown up in our face? No, how? Well, that's what we've got to find out. Can you get over there now? Crikey, yeah. Well, you'd better get going. All right, I'll be out straight away. Sorry to break up your romantic little dinner. Yeah.",False,False,False,False,False,False,False,False,False,False,False,False
37931634-3fee-50aa-b431-6632842ceda4_0.mp4,,True,False,True,True,True,False,False,False,False,False,False,False
943a4637-b453-5457-91c6-b6c57f6b2233_32.mp4,,False,False,False,False,False,False,False,False,False,False,False,False
51302946-e062-559f-9462-4345ae8c31fc_72.mp4,"That's an idiot. He's your nephew. Only on my father's side. Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo! Achoo!
Give your evidence! Chant! Chant? Chant! Chant! What now? Your worship must cross-examine the witness. Must I? Be a man, Cedric. Be a man! Very well. What are the tarts made of?
What about repeating the question, Cain's son? I recognize your accent. Go to college? No, I went to Oxford, missus. You poor devil. And what did you study? Oh, to speak like this. The witness will answer the question. What are the tarts made of? Pepper, mostly.
Trico! What did he say? Trico! That's Mr. Dormouse! He's no right to be here! Off with his whiskers! Call the next witness! Call... ...Alias!",False,False,False,False,False,False,False,False,False,False,False,False
1cda6797-c9f4-531d-902d-b7a0e6ddde72_9.mp4,"Hey, is that where we're going? Yeah, they said we each get to pick out one to stay in. I'm joking, Bridget. That's not camping. That's the north side of the island. That's where all the rich people build their summer homes. See, now that it's getting colder, most of them are already headed back to the mainland. See up here? We're headed to the south side.",False,False,False,False,False,False,False,False,False,False,False,False
a41e6a3a-c86b-5e44-9562-8099086703ca_43.mp4,"I promise. That could be too late.
Sam! Sam! Look out for those flames, Tyrone. You try carrying this shit for a little while. Well, that's what you get for being trigger happy. Come on.",True,False,False,False,True,False,False,False,False,False,False,False
7849e2be-7a27-5a51-a994-06a936094c31_30.mp4,"♪
How did you get here? I missed you. But you came all the way here... Let's get out of here. Don't you know what will happen if we get caught? I'm going far away. Where?",False,False,False,False,False,False,False,False,False,False,False,False
492fc80a-86b3-5804-8b85-ef28594eb96d_8.mp4,"Mr. Tinsman, do I have to face Mr. Clampett all by myself? Yes, you do. You're the one who insulted him on the phone. And you're the one he'll expect an apology from. But he talked like a nut! Miss Billington, a man as rich as Mr. Clampett may talk like an eccentric, but never like a nut. I sure hope he'll forgive me. He'll forgive you.
If he's anywhere between 15 and 95, he'll forgive you. I'll take the food round to the kitchen. Uh, is Mr. Clampett at home? Clampett, Clampett, come right in. This little fella don't say no.",False,False,False,False,False,False,False,False,False,False,False,False
b160b72b-5c9c-5c04-a6ba-612374262969_6.mp4,"How to suffer, Inspector, don't you think? How to suffer? A slight exaggeration, I fear, sir. My weakness, you know. I trust you'll forgive his sense of humor, Nora. We have an extremely important clue. We must follow up at once. We? How do I come into the picture? I have to make a visit, which may require your help professionally. Sonny, read us his record. Very well, sir.
Jacob Carroll, also known as Blind Jack, lost his eyesight when he was two years old. Aged about 50, height 6'4"", occupation peddler. Has unusually great physical strength, tends towards acts of violence, mentally retarded. Easily subject to bad influences, last known address, 25 Blossom Lane.
Looks as though they're all asleep. Yeah, looks like it. Good evening. May I speak to the director, please?
Visitors? Why, the Reverend would be overjoyed. You almost never have visitors. Come in, please.
Who is it? Visitors, Reverend. Visitors at this hour of the night. Excuse us for disturbing you, Reverend. My name is Holt, Inspector Holt of Scotland Yard. This is Miss Ward and my assistant, Sergeant Harvey. Scotland Yard? Yes, Reverend. We're looking for a blind peddler in connection with a murder case. Oh, I hope it's not one of my pensioners. When I assumed direction here, it was known as a hiding place for shady characters. But I believe I have succeeded in my efforts to improve it. I, uh...
I'm looking for a certain Jacob Farrell, known as Blind Jack. Do you know him? I'm sorry to say that name is completely unfamiliar. Our pensioners are all investigated before being admitted. In our records, however, this is the last address we have. I used to know Blind Jack, Reverend. Is that you, Norris? Yes. Tell the police everything you know. Well, Blind Jack used to live here before the Reverend came.
Do you know where he is now? He hasn't been around here for a long while. What is it? What's the matter? Here. A braille message. One of the blind men may have put it in here, sir. Can you decipher it? Yes.
The whole town is threatened by the blind killer. And Blind Jack sometimes comes here night. The Reverend knows nothing. One of the blind men has the information we want, but he's afraid to speak. Yes, but which of them? There were more than two dozen. We must find him and speak to him alone when he has nothing to fear. Maybe we might be able to learn something from the janitor. He can see. Perhaps he may help us. Nora? Yes? I have a better idea. You observe what's going on in there.
You must see the Reverend and pretend you want to be of assistance to him in his work for the blind, or something like that. Yes, I understand. Would you do that for me? For you, yes. For Scotland Yard, perhaps. Thank you. There, I'll sign the correspondence afterwards. I'll draw by a bit later tonight. There's a man waiting outside, Mr. Gordon Stewart from Canada. He wishes to speak to you personally about an insurance policy. All right, show him in.
Come in, Mr. Stewart. Thank you. How do you do, Mr. Stewart? Won't you sit down, please? Hello? It's me, Edgar. Sir, the deal's off. He's coming back here tonight.
His car's parked in the parking place. A light Mercedes with a black top. You can't miss it. License plate D-U-L-A-4-5. I'll look for it. Fleabag got cold feet at the last minute when he found your boss talking with the police inspector from Scotland Yard. It's understandable, isn't it? I'm counting on you, Fanny.",False,False,False,True,False,False,False,False,False,False,True,False
01a9e496-cad8-5735-bd04-4f31efde7578_32.mp4,"♪
The orange sky is covered by the moon The gray wind brushes past me At the end of the world
At the end of the world, the two of us The shadowy sky, without a sound The green water drops fall on you At the end of the world, you and I
At the end of the world, the two of us At the end of the world, you and I At the end of the world,
What are you?
At the end of the world, you and I At the end of the world, you and I At the end of the world,
is",False,False,False,False,False,False,False,False,False,False,False,False
a424c8bf-4e39-5ffe-ae0b-c8f82f873d2e_17.mp4,"Can I see you tomorrow night? Aunt Toni, she might catch us. I wouldn't want that. We must be very careful. So I probably should not visit you for a while.
I would like to remember this beautiful night. If only you could give me some gift to remember it. Something I could look at and be reminded of that you have been given me in these lovely moments.
This belonged to my mother. I want you to have it. Every time when I look at it, I think about tonight.",False,False,False,False,False,False,False,False,True,False,False,False
a3557f57-3c95-5f9b-acfd-f2017bf5127d_11.mp4,"penitentiary or worse. How would you like to be slave labor for the rest of your life underground?
You know, I talked to a guy who was in one of those. He was in the military. This was years ago, back in the 60s, I believe. And he actually described being stationed, I think, at a place called Ice Station Zebra. It's up in the polar region. And he said they flew in on a C-130 equipped with snow skis. And they landed on this.
in this vast white tundra environment. It was just ice and snow to the horizon. And so he said they flew in the C-130 Bank sharply and they went spiraling down and they disembarked and they went down like a stairway cut right in the ice. And there was like a little military town there under
excavated down in the tundra. And he described to me, he was on security patrols, he was part of security. So he had this young guy in, I forget it was the Army or the Navy, I forget which, but he said they would send them up topside, bundled up in parkas and goggles, and he said it was so cold you couldn't hear yourself think.
And they would rope them all together on a tether so they wouldn't get lost. And the wind would be howling and the snow would be blowing. And he said, you could barely see the guy in front of you. And they were sent up to patrol. And he said, Richard, I never figured out what we were patrolling.",False,False,False,False,False,False,False,False,False,False,False,False
aa70b38e-3333-5593-a87c-46d4d43ac130_12.mp4,"girls. They drove our parents mad. Always calling. Always for Sammy. And it was always yes. Why say no when you can say yes? I would have given anything. Anything at all.
But none of them mattered, really. He made a darkroom in the cellar and made himself into a photographer. Have I seen these?
Doubtful. They're lovely. Even you. My God. Where are you, though? Posterity is overrated. Remember Flora?
Of course I remembered Flora.",False,False,False,False,False,False,False,False,False,False,False,False
b6743364-c546-5778-8179-3eb0d6b86bf3_6.mp4,"David Ayer's best work. End of Watch is so like fucking raw and gritty and different for this type of like cop thriller genre. And it is, it'll hit you in the fucking feels. This movie is brutal, but in a way that is still entertaining, you like the, it's an A-tier movie for me. This is one of the more underrated movies in the last 15, 10, 15 years, 10 years. That's why I did this list, it was 2012, it was 10 years ago.
Um, yeah, I like End of Watch a lot. Michael Pena, Anna Kendrick, and Jake Gyllenhaal. I'm a big Jake Gyllenhaal guy, so you'll see me often. There's a couple biases that are going to rear their ugly heads when we do this list, by the way, and Jake Gyllenhaal is one of them. I do love Jake Gyllenhaal roles. End of Watch, very underrated, big-time A-tier movie. Uh, let's, let's, we'll skip around now. I'm kind of like bouncing around alphabetically, so we'll go more towards the end of the alphabet. Rock of Ages, speaking of Tom Cruise, right?
Uh rock of ages is based off of broadway show, which I I have not seen uh, there's a wacky cat",True,False,True,False,False,False,False,False,True,True,False,False
43e11d2e-ae5d-5845-8316-eabbd2176014_33.mp4,"The more he tries, the more he risks discovery. Stop. That's your driver's license. Have great fun. Yes, I will too. I'll try and arrange things so we can spend the weekend together. I love you. Me too.
Bye. Bye, Gina.
Oh.",False,False,False,False,False,False,False,False,False,False,False,False
e5051d3e-f2bf-5faa-9981-82878b9568df_21.mp4,"I would like to see more, I would like to see right now more attention being paid to what I term the pioneers of the paranormal. I would like to see more people get into reading. I think people don't really feel like it's necessary or important to learn about where we came from and how far we've come. I think it's important to kind of read the theories that people had back then.
And this I will say of any discipline, any academic discipline, I think it's important to kind of know your roots. I'm looking at it more in a scholarly way. I would like to see more people kind of
think out of the box a little bit more, wherever that takes us. And also I'd like to see people be ready to accept the fact that what we're recording and what we're investigating is not proof of anything. You know, it could be
It could be a situation where we're recording things that are somehow imprinted in a localized area, like the voices or energy imprints. It doesn't mean that it's survival of consciousness, it just means that it's evidence of energy being able to kind of",False,False,False,False,False,False,False,False,False,False,False,False
0df9acba-d39a-5a86-83ce-a0f540080d52_4.mp4,"but Willie ain't take the deal. He didn't say no. He said he'd think about it. Where's Nicky getting this shit from? That's not important. Willie had no intentions on taking the deal. Well, he should have let Nicky know. He wanted to stay neutral. Neutral? After all Nicky's done for Willie and he wants to stay neutral? He didn't mean no disrespect, Wyatt.
That's up to Nikki to decide. Wait. As a show of good faith, Willie got some information for Nikki. What? Willie got paid a visit by somebody else trying to make a deal. Who? Ralph. Ralph? Wait, wait, wait, wait.
What kind of deal would Ralph want to make with Willie? I think Nicky's going down, so he's trying to find a new partner to save his ass. Yeah, but... Just let Nicky know.",False,False,False,False,False,False,False,False,False,False,False,False
12e55c7c-0cbc-5422-98cf-c694a6bf493c_7.mp4,Can you see the ground? I try to get me out Fever dreams are made to last,False,True,False,False,False,False,False,False,False,False,False,False
3ec76e7e-63d0-5b9f-b51d-5331819471be_14.mp4,"You say that a lot. You know that, right? I guess I do. But I was in a study the other day. They found me because of my Walgreens purchase history or something. Walgreens just sold you shit like that? That's fucked up. I know, right? You frickin' get me, man. Maybe we're brothers from another life. That sounds weird. But anyways...
The study. The people who did this one also did the left-handed people drown more often. But I'm left-handed. That's not the point. They're big, and they pay everybody 200 bucks for an hour's worth of questions. I like the sound of that. Look, if you want, I have the guy's number. I could call him, probably get you in. All right. I mean, I can give you my card. You want it?
I want your card. Sure. Oh yeah, that's still my number.",False,False,False,False,False,False,False,False,False,True,True,False
a024d0dd-3852-59c5-86c8-ccde53790431_14.mp4,"I'm sorry.
Let's see what you got here. So, minus 50 to the right.
Also, I guess money",False,False,False,False,False,True,False,False,False,False,True,False
541732ef-b15f-563a-b993-2a85b1322745_26.mp4,"Let me grab some cooking oil. Okay. And then get to cooking. All right. Jeez. Oh my gosh. I wasn't expecting them to be here.
Connor, it's nice to meet you. Yeah, nice to meet you, Hunter. Oh, where are you from? I'm from North Carolina. Ah, North Carolina. Yeah, yeah, yeah. First time everyone met together. Did you go to UNC? I did not. I went to Wake Forest. Ah, Wake Forest. I know they have a pretty good football team.
Yeah, it's alright. It's decent. It's alright? I love that. Football? American football? Of course! Are we all from America? We are. What part of America? I mainly grew up in Pennsylvania. Yeah. What's your age? I am 28. 28?
So we have the baby, the middle child, and the nuna.
In America, we don't talk about age first, right? I think we start with socializing in Korean. You learned it, right? I knew it. You learned it well. Okay, let's do this thing. Okay. You're just going to have to bear with me. That's okay. Look, no judgment. Okay? This is a judgment-free zone. Judgment-free zone. Okay. Oh, it's too much oil.",False,False,False,False,False,False,False,False,False,False,False,False
62a6d790-deff-522d-8e5b-99be812db7e3_45.mp4,"It's what we get and this is
Oh Canada",False,False,False,False,False,False,False,False,False,False,False,False
8a39f3d2-2eea-5712-8141-5a2310adca54_50.mp4,"Hey, where have you been all, all my life? I wanna know what's on your mind Acting so nervous, but guessing you're there Today, let me kiss you today You can lie to me, lie to me, oh, oh, oh",False,False,False,False,False,False,False,False,False,False,False,False
8f50458b-0eb0-5b55-9b9f-1f2ab96b36a6_15.mp4,"So we've been trying to deploy this tag, this fin cam, for the past hour and a half, two hours. So far, no luck. It's kind of a precarious situation. We've got to get the sharks as close as possible, get them to go for the bait. Ideally, their teeth pass, their heads pass, dorsal fin presents. We deploy it on the fin. Sounds easier said than done, and we're going to keep trying.
The team decides to try their luck at the back of the boat, so Casagrande can get closer to the water. This shark is smaller, increasing the risk of the fin cam slipping off again. I built it in my garage. It's got syntactic foam, a couple of springs. I put a VHF transmitter on there.
Turn, turn, turn, turn, turn again.",False,False,False,False,False,False,False,False,False,False,False,False
86151426-c3bd-5ad4-ae47-fe691c843086_14.mp4,"Ain't nobody up in here, y'all. She found me out on the dance floor. Let's split up and look for clues, okay? Good idea. It is stank up in here, y'all.
Oh my God, I found something! What? Look at all this makeup, this Bane makeup! It's a glitter thing! Oh my God, look at this. You know how expensive Bane is? I want the lip gloss. What the fuck are you doing in here? Oh, how the fuck do you know? That's my Bane lipstick. That's my fucking Elysis weave. Oh no, they didn't take our fucking shit. Stop it! You better put that shit away! You better put that shit away!
What the hell is going on?",False,False,False,False,False,False,True,False,True,True,False,False
035f2b3d-011d-581d-82cf-8ba4d5e117ab_8.mp4,"And then on top of that, we did not discuss any pricing until literally a day after. That's what I'm trying to figure out. Okay, so, Lyric, help me to understand. How did Amina know what food to bring? Did you discuss the menu with her at all? Exactly. How? Here's my thing, honey. You know what people eat, not me. Okay, so, Lyric... So, that's your job. Talk to me now. I'm sorry, I'm sorry. Did you ever discuss the menu with Amina?
No, not until the day of. We talked on the phone multiple times about this. I really want her to answer this question. How am I supposed to know what to bring the day of if I got to feed 30 people? How am I going to do that in one day? I mean, you put stuff together any time. You put together menus. Amina, what did you bring? Tell me about the food that you brought for the party that you're stealing about now. My main protein was a mango jerk chicken, which was dry.
Dry baby, look me up on Instagram, fall off the bone, your honor. I had some baked macaroni, some rice and peas, and some cabbage, and fried plantains, like, you know, some Caribbean food, because I love making that type of cuisine. Well, it sounds delicious. So Lyric, was the food good? OK, when I had the plate, it was good. But a couple of other people on the sideline, you know, that was there. Now, let me tell you, first of all, only about 15 to 20 people showed up.",False,False,True,False,False,False,True,False,True,False,False,False
1018dd59-432d-570b-9904-68a6a9444682_1.mp4,,True,True,False,False,False,False,False,False,False,False,False,False
685a5d78-3f69-5154-9d45-0effa245489d_17.mp4,"Oppa, don't go back to America.
What did you say? I don't want you to go to America. What are you mumbling about? What? Are you hungry? No. What I said was...",False,False,False,False,False,False,False,False,False,False,False,False
951cf70e-bfa3-5aed-9833-7f36911e1e0c_26.mp4,"paid off. Basic let the Altair be used for both fun stuff and real work. People attached terminals to the computer and began writing games, word processors, and accounting programs. Most of us didn't notice, but soon there was a thriving industry for enthusiasts. By the end of 1975, dozens of other companies were building microcomputers.
We created an industry, and I think that goes completely unnoticed. I mean, there was nothing. Every aspect of the industry, when you talk about software, hardware, application stuff, dealerships, you name it, was all done at MITS. It was a wild time. It was a very exciting time. And the first user convention.
where we got people to come in and tell us what they were doing, what they were excited about. And other companies, like Processor Technology or IMSI or Comemco, got going as add-on companies. These companies are long forgotten, but they were the humble beginnings of the PC industry. Left in the hands of those early hobbyists, the PC might have never made it to the shopping mall.",False,False,False,False,False,False,False,False,False,False,False,False
8bd761c9-2bec-5b44-b6be-7c3b8220aafb_1.mp4,"so so
It didn't matter where I was, I was stuck but good. The cinema is a brutal mistress. She seduces and tantalizes your imagination with great movements of spectacle and human fury.",False,False,False,False,False,False,False,False,False,True,False,False
a922dd7f-19ca-544c-8a6e-2b07cca79eaf_10.mp4,"After having a great deal to drink, the farmer had lost his way in the dead of night. Suddenly, a pack of spectral hounds flew past him, encouraged by their fiendish master. Drunk and belligerent, the men called out, asking for some of the huntsman's game.
He halted his horse and turned back menacingly, launching a Hessian sack into the farmer's hands. Take that, bellowed the huntsman's sinister voice before riding away. Taking the sack, the farmer hurried home, curious about what sort of game he had received. Upon arriving home, he discovered his wife completely inconsolable. It was at that moment the farmer glanced inside the sack.
It was the corpse of his own baby, dead and cold.",False,False,False,False,True,True,False,False,False,False,False,False
20ecbbfe-47b8-59be-a8cd-0d01fcdf7c5c_39.mp4,Yeah!,True,True,True,False,False,False,False,False,False,False,False,False
e5051d3e-f2bf-5faa-9981-82878b9568df_14.mp4,"around. If you could really talk to a dead spirit.
Okay, let's just start from there, which is ridiculous, because nobody's proved it either way. Nobody knows what happened when you die. But let's say you could do that. Well, why don't you go, instead of telling me about your grandmother used to wear a green hat, or she had a garden, and I'm getting the letter G, or is there a Mary? Instead of doing that, let's bring forward Albert Einstein, the spirit of Albert Einstein. Bring him forward and say, Albert,
Can you show us how to neutralize all the nuclear weapons on the planet? That's what I'm talking about. That's a monumental change, a paradigm change in our thinking. I'm ready for it. The world is ready for it. But it ain't gonna happen. Because it would tear, it would rend the fabric of reality in two. And it's just not happening.
So the challenge is there. You don't have to do that. You don't have to do the Albert Einstein thing. But give us something to work with. Don't just make a letter here, a letter there. It just doesn't make any sense. And I'm very surprised that people don't just see through all this for what it really is, which is a",False,False,False,False,False,False,False,False,False,False,False,False
db3ba3c3-94b0-5de8-a33f-e9bc19533da3_64.mp4,"Some things never change. When you want something done, just do it yourself. The Curator? That's me. Called you the Curator? I thought you already knew, man. Your punishment for trying to break off the leash.
That's a good knife. From Basilisa? I have one too. And this is for kidnapping a prisoner. You have to understand, Kiril. You will stay here until I set you free. No more playing around. I'm a genius now, and you are my servant. What is the limit? Fifty meters.
I excuse you for the tack on the curator.",True,False,True,True,False,False,True,False,False,False,False,False
7de44156-768d-5ab5-85fe-7ee8fab5c039_35.mp4,"Matt I don't you drink either it's not really not really. I was there if you don't drink really ask me that.
Now me, I not only drink really, I really drink. What's the matter? Don't you like the music either? I like it fine. You don't like it. You don't like to dance and you don't like to drink. You don't like for a man to hold you close, that's it, isn't it? I didn't say that. You haven't said anything all evening.
I don't play that song again like.",False,False,False,False,False,False,False,False,False,False,True,False
ad82b453-5b58-5e80-a0d4-c00f1d158218_33.mp4,"Yeah.
So,",False,False,False,False,False,False,False,False,False,False,False,False
05feb563-c37c-5b91-934d-6d21ae94056e_3.mp4,"She's a great cook, but doesn't have many neighbors to share the food. The honest land has kept its place beside those who remained. The people that I wouldn't have met if I didn't cross the dizzy Yungas road. All right, now let's enjoy our pronunciation practicing time. Are you ready to go for the first listening point? All right, then let's go for it. 첫 번째 listening point.
She's a great cook, but doesn't have many neighbors.
Not. She's a great cook, but doesn't have many neighbors. She's a great cook, but doesn't have many neighbors.
She's a great cook, but doesn't have many neighbors. There you go. She's a great cook, but doesn't have many neighbors. Try it.
She's a great cook but doesn't have many neighbors to share the food. 한 번 더. She's a great cook but doesn't have many neighbors to share the food. Excellent. 이번에는 두 번째 listening point.",False,False,False,False,False,False,False,False,False,False,False,False
5716974f-b260-5215-bbb4-8a0804af93fc_3.mp4,"Today was a half day at work, which means I'm going to have to find something to occupy my time. Since I just took a selection last night, I need to stay in tonight. The reason I haven't been caught yet is because, unlike most people, I can control myself. Being smart doesn't hurt either.",True,False,False,False,False,False,False,False,False,False,True,False
fd9f5716-d65d-5c03-a235-7aa3e026cef1_30.mp4,"Your dad? Where's he going? Yeah. Mom and him used to come here all the time, but after everything... You haven't talked to him? No, not yet. I mean, I don't really know what to say or how to tell him. What did you say? I told him I was sorry about everything.
I told him I was with him, that I loved him, that he was brave and handling. That's it. What? I gotta go. What is it? There's four C's. People need courage too. Go talk to your dad. How?",False,False,False,False,False,False,False,False,False,False,False,False
c7894aec-6d4f-5d66-9d4d-504b0da9c8c4_28.mp4,"How long does it take for you to squeeze one out? Good morning. Hey, you guys caught me good last night. Very sneaky. So, since it's our first day, I think we should take it light. Maybe do about a quarter-mile hacking. Hey. Hey. How'd you sleep last night? Terrible. Dreams of that tarantula crawling in my mouth. I heard him at Geraldo last night. Yeah. Cute, isn't he? Uh-huh. He's our mascot.
That's your mascot? That hairy fucking fuck-spider's your mascot? Hey, hey, hey, have a sense of humor. It's just a spider roadkill. I do. So, all right, I'm gonna take... I'll take the lead, you go after me, and then you guys stay together, and then you take the rear. I'll take the rear.
Let's go!",True,False,False,False,False,False,False,False,False,True,False,False
40971196-848f-5fd9-8c62-886f6d6e6d82_7.mp4,"At first, they stayed in cabins and private homes. But by 1867, Bar Harbor had its first official hotel, the Agamont House. And the Agamont House soon had company, the Rodick House, which over the next decades would become one of the most popular resorts on the East Coast, rivaling even the style and grace of the grand hotels in Newport, Rhode Island.
By the late 1880s, there would be 17 hotels on Mount Desert, all competing for the more than 20,000 people who visited the island each summer. There was even a cog railway up Green Mountain, where guests were welcomed at the hotel at the top, the Green Mountain House, with its summit tavern.
Perhaps, naturally, those with means wanted to own a private piece of it for themselves, buying up prime tracts of land where they built their cottages along the shoreline. The new summer residents of Mount Desert Island came from the fashionable American upper class. Their modest residences had names like Bonnyburn, Chatwald,",False,False,False,False,False,True,False,True,False,False,False,False
